Date,Block,Lure,Date.Lure.Set,Time,Expt,Site,Lat,Lon,Elevation,Osmoderma_spp,Elater_abruptus,Bycatch
7/8/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/8/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/8/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/8/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/8/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/8/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/9/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/9/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/9/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/9/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/9/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/9/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/9/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/9/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/10/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/10/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/10/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/10/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/10/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/10/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/10/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/10/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/11/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/11/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/11/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/11/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/11/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/11/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/11/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/11/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/12/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/12/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/12/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/12/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/12/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/12/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/12/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/12/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/13/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/13/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/13/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/13/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/13/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/13/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/13/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/13/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/14/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/14/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/14/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/14/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/14/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/14/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/14/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/14/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/15/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/15/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/15/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/15/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/15/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/15/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/15/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/15/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/16/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/16/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/16/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/16/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/16/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/16/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/16/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/16/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/17/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/17/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/17/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/17/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/17/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/17/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/17/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/17/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/18/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/18/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/18/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/18/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/18/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/18/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/18/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/18/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/19/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/19/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/19/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/19/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/19/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/19/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/19/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/19/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/20/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/20/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/20/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/20/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/20/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/20/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/20/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/20/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/21/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/21/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/21/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/21/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/21/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/21/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/21/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/21/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/22/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/22/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/22/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/22/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/22/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/22/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/22/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/22/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/23/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/23/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/23/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/23/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/23/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/23/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/23/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/23/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/24/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/24/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/24/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/24/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/24/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/24/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/24/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/24/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/25/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/25/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/25/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/25/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/25/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/25/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/25/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/25/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/26/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/26/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/26/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/26/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/26/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/26/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/26/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/26/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/27/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/27/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/27/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/27/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/27/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/27/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/27/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/27/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/28/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/28/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/28/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/28/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/28/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/28/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/28/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/28/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/29/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/29/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/29/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/29/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/29/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/29/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/29/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/29/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/30/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/30/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/30/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/30/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/30/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/30/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/30/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/30/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
7/31/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
7/31/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/31/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/31/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
7/31/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/31/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/31/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
7/31/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
8/1/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
8/1/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/1/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/1/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
8/1/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/1/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/1/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/1/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
8/2/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
8/2/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/2/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/2/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
8/2/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/2/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/2/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/2/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
8/3/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
8/3/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/3/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/3/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
8/3/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/3/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/3/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/3/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
8/4/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
8/4/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/4/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/4/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
8/4/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/4/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/4/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/4/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
8/5/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
8/5/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/5/2025,2,Control,31-May-25,1:39 PM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/5/2025,2,Control,31-May-25,9:15 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,1
8/5/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/5/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/5/2025,2,Control,31-May-25,9:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
8/5/2025,2,Control,31-May-25,10:00 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,2
8/6/2025,2,Control,31-May-25,9:25 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,1,0,1
8/6/2025,2,Control,31-May-25,9:40 AM,2025GDL,Stone Valley,40.644778,-77.924646,264.687134,0,0,0
